# Config file: malbek.conf
# verbosity_level 1        
# xtal_length 30.0         
# xtal_radius 30.3         
# top_bullet_radius    0   
# bottom_bullet_radius 0   
# pc_length    0.0         
# pc_radius    2.0         
# taper_length 0         
# wrap_around_radius  15.1    
# ditch_depth        2.032     
# ditch_thickness    6.35     
# Li_thickness 1.        
# xtal_grid         0.1    
# impurity_z0       -2.1  
# impurity_gradient 0.25  
# xtal_HV           3500.0   
# max_iterations    30000  
# write_field       1      
# write_WP          1      
# drift_name dat/drift_vel_tcorr.tab    
# field_name    fields/malbek_ev.dat    
# wp_name    fields/malbek_wp.dat    
# xtal_temp         90     
# preamp_tau        0     
# time_steps_calc   8000   
# step_time_calc    1.0    
# step_time_out     10.0   
# charge_cloud_size 0      
# use_diffusion     0      
#
# HV bias in fieldgen: 3500.0 V
# Detector is fully depleted.
#
## r (mm), z (mm), WP
   0.00   26.00   0.008347
   0.00   26.10   0.008126
   0.00   26.20   0.007907
   0.00   26.30   0.007689
   0.00   26.40   0.007471
   0.00   26.50   0.007254
   0.00   26.60   0.007038
   0.00   26.70   0.006823
   0.00   26.80   0.006608
   0.00   26.90   0.006395
   0.00   27.00   0.006181
   0.00   27.10   0.005969
   0.00   27.20   0.005757
   0.00   27.30   0.005546
   0.00   27.40   0.005336
   0.00   27.50   0.005126
   0.00   27.60   0.004916
   0.00   27.70   0.004708
   0.00   27.80   0.004499
   0.00   27.90   0.004291
   0.00   28.00   0.004084
   0.00   28.10   0.003877
   0.00   28.20   0.003671
   0.00   28.30   0.003465
   0.00   28.40   0.003259
   0.00   28.50   0.003053
   0.00   28.60   0.002848
   0.00   28.70   0.002644
   0.00   28.80   0.002439
   0.00   28.90   0.002235
   0.00   29.00   0.002031
   0.00   29.10   0.001827
   0.00   29.20   0.001624
   0.00   29.30   0.001420
   0.00   29.40   0.001217
   0.00   29.50   0.001014
   0.00   29.60   0.000811
   0.00   29.70   0.000608
   0.00   29.80   0.000406
   0.00   29.90   0.000203
   0.00   30.00   0.000000

   0.10    0.00   1.000000
   0.10    0.10   0.967747
   0.10    0.20   0.935651
   0.10    0.30   0.903863
   0.10    0.40   0.872526
   0.10    0.50   0.841770
   0.10    0.60   0.811712
   0.10    0.70   0.782448
   0.10    0.80   0.754058
   0.10    0.90   0.726604
   0.10    1.00   0.700132
   0.10    1.10   0.674669
   0.10    1.20   0.650230
   0.10    1.30   0.626817
   0.10    1.40   0.604420
   0.10    1.50   0.583024
   0.10    1.60   0.562603
   0.10    1.70   0.543127
   0.10    1.80   0.524564
   0.10    1.90   0.506877
   0.10    2.00   0.490028
   0.10    2.10   0.473978
   0.10    2.20   0.458690
   0.10    2.30   0.444124
   0.10    2.40   0.430243
   0.10    2.50   0.417009
   0.10    2.60   0.404389
   0.10    2.70   0.392348
   0.10    2.80   0.380855
   0.10    2.90   0.369877
   0.10    3.00   0.359387
   0.10    3.10   0.349356
   0.10    3.20   0.339760
   0.10    3.30   0.330573
   0.10    3.40   0.321773
   0.10    3.50   0.313338
   0.10    3.60   0.305248
   0.10    3.70   0.297485
   0.10    3.80   0.290029
   0.10    3.90   0.282866
   0.10    4.00   0.275978
   0.10    4.10   0.269352
   0.10    4.20   0.262974
   0.10    4.30   0.256831
   0.10    4.40   0.250911
   0.10    4.50   0.245202
   0.10    4.60   0.239694
   0.10    4.70   0.234378
   0.10    4.80   0.229243
   0.10    4.90   0.224281
   0.10    5.00   0.219485
   0.10    5.10   0.214845
   0.10    5.20   0.210355
   0.10    5.30   0.206007
   0.10    5.40   0.201796
   0.10    5.50   0.197716
   0.10    5.60   0.193760
   0.10    5.70   0.189923
   0.10    5.80   0.186200
   0.10    5.90   0.182586
   0.10    6.00   0.179077
   0.10    6.10   0.175667
   0.10    6.20   0.172355
   0.10    6.30   0.169134
   0.10    6.40   0.166002
   0.10    6.50   0.162955
   0.10    6.60   0.159990
   0.10    6.70   0.157104
   0.10    6.80   0.154293
   0.10    6.90   0.151556
   0.10    7.00   0.148888
   0.10    7.10   0.146288
   0.10    7.20   0.143753
   0.10    7.30   0.141281
   0.10    7.40   0.138869
   0.10    7.50   0.136516
   0.10    7.60   0.134220
   0.10    7.70   0.131978
   0.10    7.80   0.129789
   0.10    7.90   0.127651
   0.10    8.00   0.125562
   0.10    8.10   0.123520
   0.10    8.20   0.121525
   0.10    8.30   0.119574
   0.10    8.40   0.117667
   0.10    8.50   0.115801
   0.10    8.60   0.113977
   0.10    8.70   0.112191
   0.10    8.80   0.110444
   0.10    8.90   0.108733
   0.10    9.00   0.107059
   0.10    9.10   0.105419
   0.10    9.20   0.103813
   0.10    9.30   0.102240
   0.10    9.40   0.100699
   0.10    9.50   0.099188
   0.10    9.60   0.097708
   0.10    9.70   0.096258
   0.10    9.80   0.094835
   0.10    9.90   0.093440
   0.10   10.00   0.092073
   0.10   10.10   0.090731
   0.10   10.20   0.089415
   0.10   10.30   0.088124
   0.10   10.40   0.086857
   0.10   10.50   0.085613
   0.10   10.60   0.084392
   0.10   10.70   0.083194
   0.10   10.80   0.082017
   0.10   10.90   0.080862
   0.10   11.00   0.079727
   0.10   11.10   0.078613
   0.10   11.20   0.077518
   0.10   11.30   0.076442
   0.10   11.40   0.075385
   0.10   11.50   0.074346
   0.10   11.60   0.073325
   0.10   11.70   0.072321
   0.10   11.80   0.071335
   0.10   11.90   0.070364
   0.10   12.00   0.069411
   0.10   12.10   0.068472
   0.10   12.20   0.067550
   0.10   12.30   0.066642
   0.10   12.40   0.065749
   0.10   12.50   0.064870
   0.10   12.60   0.064006
   0.10   12.70   0.063155
   0.10   12.80   0.062318
   0.10   12.90   0.061494
   0.10   13.00   0.060682
   0.10   13.10   0.059883
   0.10   13.20   0.059097
   0.10   13.30   0.058322
   0.10   13.40   0.057560
   0.10   13.50   0.056808
   0.10   13.60   0.056069
   0.10   13.70   0.055340
   0.10   13.80   0.054621
   0.10   13.90   0.053914
   0.10   14.00   0.053217
   0.10   14.10   0.052529
   0.10   14.20   0.051852
   0.10   14.30   0.051185
   0.10   14.40   0.050527
   0.10   14.50   0.049878
   0.10   14.60   0.049238
   0.10   14.70   0.048608
   0.10   14.80   0.047986
   0.10   14.90   0.047372
   0.10   15.00   0.046768
   0.10   15.10   0.046171
   0.10   15.20   0.045582
   0.10   15.30   0.045002
   0.10   15.40   0.044429
   0.10   15.50   0.043863
   0.10   15.60   0.043305
   0.10   15.70   0.042755
   0.10   15.80   0.042211
   0.10   15.90   0.041675
   0.10   16.00   0.041145
   0.10   16.10   0.040623
   0.10   16.20   0.040107
   0.10   16.30   0.039597
   0.10   16.40   0.039094
   0.10   16.50   0.038597
   0.10   16.60   0.038106
   0.10   16.70   0.037621
   0.10   16.80   0.037142
   0.10   16.90   0.036669
   0.10   17.00   0.036202
   0.10   17.10   0.035740
   0.10   17.20   0.035284
   0.10   17.30   0.034833
   0.10   17.40   0.034387
   0.10   17.50   0.033947
   0.10   17.60   0.033511
   0.10   17.70   0.033081
   0.10   17.80   0.032655
   0.10   17.90   0.032234
   0.10   18.00   0.031819
   0.10   18.10   0.031407
   0.10   18.20   0.031000
   0.10   18.30   0.030598
   0.10   18.40   0.030200
   0.10   18.50   0.029807
   0.10   18.60   0.029417
   0.10   18.70   0.029032
   0.10   18.80   0.028651
   0.10   18.90   0.028274
   0.10   19.00   0.027900
   0.10   19.10   0.027531
   0.10   19.20   0.027166
   0.10   19.30   0.026804
   0.10   19.40   0.026446
   0.10   19.50   0.026091
   0.10   19.60   0.025740
   0.10   19.70   0.025393
   0.10   19.80   0.025048
   0.10   19.90   0.024708
   0.10   20.00   0.024370
   0.10   20.10   0.024036
   0.10   20.20   0.023705
   0.10   20.30   0.023377
   0.10   20.40   0.023052
   0.10   20.50   0.022730
   0.10   20.60   0.022411
   0.10   20.70   0.022094
   0.10   20.80   0.021781
   0.10   20.90   0.021471
   0.10   21.00   0.021163
   0.10   21.10   0.020858
   0.10   21.20   0.020555
   0.10   21.30   0.020256
   0.10   21.40   0.019958
   0.10   21.50   0.019663
   0.10   21.60   0.019371
   0.10   21.70   0.019081
   0.10   21.80   0.018794
   0.10   21.90   0.018508
   0.10   22.00   0.018225
   0.10   22.10   0.017945
   0.10   22.20   0.017666
   0.10   22.30   0.017390
   0.10   22.40   0.017115
   0.10   22.50   0.016843
   0.10   22.60   0.016573
   0.10   22.70   0.016305
   0.10   22.80   0.016039
   0.10   22.90   0.015774
   0.10   23.00   0.015512
   0.10   23.10   0.015251
   0.10   23.20   0.014992
   0.10   23.30   0.014735
   0.10   23.40   0.014480
   0.10   23.50   0.014227
   0.10   23.60   0.013975
   0.10   23.70   0.013724
   0.10   23.80   0.013476
   0.10   23.90   0.013229
   0.10   24.00   0.012983
   0.10   24.10   0.012739
   0.10   24.20   0.012496
   0.10   24.30   0.012255
   0.10   24.40   0.012015
   0.10   24.50   0.011777
   0.10   24.60   0.011540
   0.10   24.70   0.011304
   0.10   24.80   0.011070
   0.10   24.90   0.010837
   0.10   25.00   0.010605
   0.10   25.10   0.010374
   0.10   25.20   0.010144
   0.10   25.30   0.009916
   0.10   25.40   0.009689
   0.10   25.50   0.009462
   0.10   25.60   0.009237
   0.10   25.70   0.009013
   0.10   25.80   0.008790
   0.10   25.90   0.008568
   0.10   26.00   0.008347
   0.10   26.10   0.008126
   0.10   26.20   0.007907
   0.10   26.30   0.007688
   0.10   26.40   0.007471
   0.10   26.50   0.007254
   0.10   26.60   0.007038
   0.10   26.70   0.006823
   0.10   26.80   0.006608
   0.10   26.90   0.006394
   0.10   27.00   0.006181
   0.10   27.10   0.005969
   0.10   27.20   0.005757
   0.10   27.30   0.005546
   0.10   27.40   0.005336
   0.10   27.50   0.005126
   0.10   27.60   0.004916
   0.10   27.70   0.004708
   0.10   27.80   0.004499
   0.10   27.90   0.004291
   0.10   28.00   0.004084
   0.10   28.10   0.003877
   0.10   28.20   0.003671
   0.10   28.30   0.003465
   0.10   28.40   0.003259
   0.10   28.50   0.003053
   0.10   28.60   0.002848
   0.10   28.70   0.002644
   0.10   28.80   0.002439
   0.10   28.90   0.002235
   0.10   29.00   0.002031
   0.10   29.10   0.001827
   0.10   29.20   0.001624
   0.10   29.30   0.001420
   0.10   29.40   0.001217
   0.10   29.50   0.001014
   0.10   29.60   0.000811
   0.10   29.70   0.000608
   0.10   29.80   0.000406
   0.10   29.90   0.000203
   0.10   30.00   0.000000

   0.20    0.00   1.000000
   0.20    0.10   0.967636
   0.20    0.20   0.935432
   0.20    0.30   0.903543
   0.20    0.40   0.872114
   0.20    0.50   0.841277
   0.20    0.60   0.811149
   0.20    0.70   0.781828
   0.20    0.80   0.753394
   0.20    0.90   0.725909
   0.20    1.00   0.699417
   0.20    1.10   0.673944
   0.20    1.20   0.649503
   0.20    1.30   0.626096
   0.20    1.40   0.603712
   0.20    1.50   0.582333
   0.20    1.60   0.561932
   0.20    1.70   0.542481
   0.20    1.80   0.523943
   0.20    1.90   0.506282
   0.20    2.00   0.489461
   0.20    2.10   0.473439
   0.20    2.20   0.458178
   0.20    2.30   0.443638
   0.20    2.40   0.429783
   0.20    2.50   0.416575
   0.20    2.60   0.403979
   0.20    2.70   0.391961
   0.20    2.80   0.380488
   0.20    2.90   0.369531
   0.20    3.00   0.359061
   0.20    3.10   0.349049
   0.20    3.20   0.339469
   0.20    3.30   0.330299
   0.20    3.40   0.321514
   0.20    3.50   0.313093
   0.20    3.60   0.305017
   0.20    3.70   0.297266
   0.20    3.80   0.289822
   0.20    3.90   0.282670
   0.20    4.00   0.275793
   0.20    4.10   0.269176
   0.20    4.20   0.262807
   0.20    4.30   0.256673
   0.20    4.40   0.250760
   0.20    4.50   0.245059
   0.20    4.60   0.239559
   0.20    4.70   0.234249
   0.20    4.80   0.229120
   0.20    4.90   0.224164
   0.20    5.00   0.219373
   0.20    5.10   0.214738
   0.20    5.20   0.210253
   0.20    5.30   0.205910
   0.20    5.40   0.201704
   0.20    5.50   0.197627
   0.20    5.60   0.193675
   0.20    5.70   0.189841
   0.20    5.80   0.186122
   0.20    5.90   0.182511
   0.20    6.00   0.179005
   0.20    6.10   0.175599
   0.20    6.20   0.172289
   0.20    6.30   0.169071
   0.20    6.40   0.165942
   0.20    6.50   0.162897
   0.20    6.60   0.159934
   0.20    6.70   0.157050
   0.20    6.80   0.154241
   0.20    6.90   0.151506
   0.20    7.00   0.148840
   0.20    7.10   0.146241
   0.20    7.20   0.143708
   0.20    7.30   0.141238
   0.20    7.40   0.138828
   0.20    7.50   0.136476
   0.20    7.60   0.134181
   0.20    7.70   0.131940
   0.20    7.80   0.129752
   0.20    7.90   0.127615
   0.20    8.00   0.125527
   0.20    8.10   0.123487
   0.20    8.20   0.121493
   0.20    8.30   0.119543
   0.20    8.40   0.117637
   0.20    8.50   0.115772
   0.20    8.60   0.113948
   0.20    8.70   0.112164
   0.20    8.80   0.110417
   0.20    8.90   0.108707
   0.20    9.00   0.107034
   0.20    9.10   0.105395
   0.20    9.20   0.103789
   0.20    9.30   0.102217
   0.20    9.40   0.100676
   0.20    9.50   0.099167
   0.20    9.60   0.097687
   0.20    9.70   0.096237
   0.20    9.80   0.094815
   0.20    9.90   0.093421
   0.20   10.00   0.092054
   0.20   10.10   0.090713
   0.20   10.20   0.089397
   0.20   10.30   0.088106
   0.20   10.40   0.086840
   0.20   10.50   0.085597
   0.20   10.60   0.084376
   0.20   10.70   0.083178
   0.20   10.80   0.082002
   0.20   10.90   0.080847
   0.20   11.00   0.079713
   0.20   11.10   0.078598
   0.20   11.20   0.077504
   0.20   11.30   0.076428
   0.20   11.40   0.075372
   0.20   11.50   0.074333
   0.20   11.60   0.073312
   0.20   11.70   0.072309
   0.20   11.80   0.071323
   0.20   11.90   0.070353
   0.20   12.00   0.069399
   0.20   12.10   0.068461
   0.20   12.20   0.067539
   0.20   12.30   0.066631
   0.20   12.40   0.065739
   0.20   12.50   0.064860
   0.20   12.60   0.063996
   0.20   12.70   0.063145
   0.20   12.80   0.062308
   0.20   12.90   0.061484
   0.20   13.00   0.060673
   0.20   13.10   0.059875
   0.20   13.20   0.059088
   0.20   13.30   0.058314
   0.20   13.40   0.057551
   0.20   13.50   0.056800
   0.20   13.60   0.056061
   0.20   13.70   0.055332
   0.20   13.80   0.054614
   0.20   13.90   0.053906
   0.20   14.00   0.053209
   0.20   14.10   0.052522
   0.20   14.20   0.051845
   0.20   14.30   0.051178
   0.20   14.40   0.050520
   0.20   14.50   0.049871
   0.20   14.60   0.049232
   0.20   14.70   0.048601
   0.20   14.80   0.047980
   0.20   14.90   0.047366
   0.20   15.00   0.046762
   0.20   15.10   0.046165
   0.20   15.20   0.045577
   0.20   15.30   0.044996
   0.20   15.40   0.044423
   0.20   15.50   0.043858
   0.20   15.60   0.043300
   0.20   15.70   0.042750
   0.20   15.80   0.042206
   0.20   15.90   0.041670
   0.20   16.00   0.041141
   0.20   16.10   0.040618
   0.20   16.20   0.040102
   0.20   16.30   0.039592
   0.20   16.40   0.039089
   0.20   16.50   0.038592
   0.20   16.60   0.038102
   0.20   16.70   0.037617
   0.20   16.80   0.037138
   0.20   16.90   0.036665
   0.20   17.00   0.036198
   0.20   17.10   0.035736
   0.20   17.20   0.035280
   0.20   17.30   0.034829
   0.20   17.40   0.034383
   0.20   17.50   0.033943
   0.20   17.60   0.033508
   0.20   17.70   0.033077
   0.20   17.80   0.032652
   0.20   17.90   0.032231
   0.20   18.00   0.031815
   0.20   18.10   0.031404
   0.20   18.20   0.030997
   0.20   18.30   0.030595
   0.20   18.40   0.030197
   0.20   18.50   0.029804
   0.20   18.60   0.029414
   0.20   18.70   0.029029
   0.20   18.80   0.028648
   0.20   18.90   0.028271
   0.20   19.00   0.027898
   0.20   19.10   0.027528
   0.20   19.20   0.027163
   0.20   19.30   0.026801
   0.20   19.40   0.026443
   0.20   19.50   0.026089
   0.20   19.60   0.025738
   0.20   19.70   0.025390
   0.20   19.80   0.025046
   0.20   19.90   0.024705
   0.20   20.00   0.024368
   0.20   20.10   0.024033
   0.20   20.20   0.023702
   0.20   20.30   0.023374
   0.20   20.40   0.023049
   0.20   20.50   0.022727
   0.20   20.60   0.022409
   0.20   20.70   0.022092
   0.20   20.80   0.021779
   0.20   20.90   0.021469
   0.20   21.00   0.021161
   0.20   21.10   0.020856
   0.20   21.20   0.020554
   0.20   21.30   0.020254
   0.20   21.40   0.019956
   0.20   21.50   0.019662
   0.20   21.60   0.019369
   0.20   21.70   0.019079
   0.20   21.80   0.018792
   0.20   21.90   0.018507
   0.20   22.00   0.018224
   0.20   22.10   0.017943
   0.20   22.20   0.017665
   0.20   22.30   0.017388
   0.20   22.40   0.017114
   0.20   22.50   0.016842
   0.20   22.60   0.016572
   0.20   22.70   0.016303
   0.20   22.80   0.016037
   0.20   22.90   0.015773
   0.20   23.00   0.015510
   0.20   23.10   0.015250
   0.20   23.20   0.014991
   0.20   23.30   0.014734
   0.20   23.40   0.014479
   0.20   23.50   0.014225
   0.20   23.60   0.013973
   0.20   23.70   0.013723
   0.20   23.80   0.013475
   0.20   23.90   0.013227
   0.20   24.00   0.012982
   0.20   24.10   0.012738
   0.20   24.20   0.012495
   0.20   24.30   0.012254
   0.20   24.40   0.012014
   0.20   24.50   0.011776
   0.20   24.60   0.011539
   0.20   24.70   0.011303
   0.20   24.80   0.011069
   0.20   24.90   0.010836
   0.20   25.00   0.010604
   0.20   25.10   0.010373
   0.20   25.20   0.010144
   0.20   25.30   0.009915
   0.20   25.40   0.009688
   0.20   25.50   0.009462
   0.20   25.60   0.009236
   0.20   25.70   0.009012
   0.20   25.80   0.008789
   0.20   25.90   0.008567
   0.20   26.00   0.008346
   0.20   26.10   0.008126
   0.20   26.20   0.007906
   0.20   26.30   0.007688
   0.20   26.40   0.007470
   0.20   26.50   0.007253
   0.20   26.60   0.007037
   0.20   26.70   0.006822
   0.20   26.80   0.006608
   0.20   26.90   0.006394
   0.20   27.00   0.006181
   0.20   27.10   0.005969
   0.20   27.20   0.005757
   0.20   27.30   0.005546
   0.20   27.40   0.005335
   0.20   27.50   0.005125
   0.20   27.60   0.004916
   0.20   27.70   0.004707
   0.20   27.80   0.004499
   0.20   27.90   0.004291
   0.20   28.00   0.004084
   0.20   28.10   0.003877
   0.20   28.20   0.003670
   0.20   28.30   0.003464
   0.20   28.40   0.003259
   0.20   28.50   0.003053
   0.20   28.60   0.002848
   0.20   28.70   0.002643
   0.20   28.80   0.002439
   0.20   28.90   0.002235
   0.20   29.00   0.002031
   0.20   29.10   0.001827
   0.20   29.20   0.001624
   0.20   29.30   0.001420
   0.20   29.40   0.001217
   0.20   29.50   0.001014
   0.20   29.60   0.000811
   0.20   29.70   0.000608
   0.20   29.80   0.000405
   0.20   29.90   0.000203
   0.20   30.00   0.000000

   0.30    0.00   1.000000
   0.30    0.10   0.967442
   0.30    0.20   0.935050
   0.30    0.30   0.902983
   0.30    0.40   0.871393
   0.30    0.50   0.840414
   0.30    0.60   0.810165
   0.30    0.70   0.780747
   0.30    0.80   0.752238
   0.30    0.90   0.724698
   0.30    1.00   0.698172
   0.30    1.10   0.672682
   0.30    1.20   0.648240
   0.30    1.30   0.624845
   0.30    1.40   0.602483
   0.30    1.50   0.581135
   0.30    1.60   0.560771
   0.30    1.70   0.541361
   0.30    1.80   0.522868
   0.30    1.90   0.505255
   0.30    2.00   0.488481
   0.30    2.10   0.472507
   0.30    2.20   0.457293
   0.30    2.30   0.442800
   0.30    2.40   0.428989
   0.30    2.50   0.415824
   0.30    2.60   0.403270
   0.30    2.70   0.391291
   0.30    2.80   0.379856
   0.30    2.90   0.368935
   0.30    3.00   0.358498
   0.30    3.10   0.348517
   0.30    3.20   0.338968
